color,fuelTypeId,fuelType,id,km,make,makeId,model,modelId,price,province,provinceId,title,transmissionType,transmissionTypeId,year,seller_type,bodyType,cubicCapacity,doors,hp,url,publicationDate,fecha
WHITE,1,Diésel,51929815,30000,AUDI,4,Q3,999,42500,Vizcaya,48,AUDI Q3 Black line 35 TDI 110kW 150CV S tronic,AUTOMATIC,1,2021,profesional,4x4 SUV,1968,5,150,https://www.coches.net/audi-q3-black-line-35-tdi-110kw-150cv-s-tronic-diesel-2021-en-vizcaya-51929815-covo.aspx,2023-04-08T105642+0200,2023-04-09T173745+0200
BLACK,2,Gasolina,54204567,23284,AUDI,4,A1,966,20900,Barcelona,8,AUDI A1 Sportback Advanced 25 TFSI 70kW 95CV 5p,MANUAL,2,2019,profesional,Berlina,999,5,95,https://www.coches.net/audi-a1-sportback-advanced-25-tfsi-70kw-95cv-5p-gasolina-2019-en-barcelona-54204567-covo.aspx,2023-04-07T105244+0200,2023-04-09T173800+0200
BLACK,5,Híbrido enchufable,54465968,10299,AUDI,4,Q3 Sportback,1293,54200,Madrid,28,AUDI Q3 Sportback 45 TFSI e 180kW S tronic S Line 5p,AUTOMATIC,1,2021,profesional,4x4 SUV,1395,5,245,https://www.coches.net/audi-q3-sportback-45-tfsi-e-180kw-s-tronic-s-line-5p-electrico-hibrido-2021-en-madrid-54465968-covo.aspx,2023-04-07T105244+0200,2023-04-09T173814+0200
BLUE,1,Diésel,50489000,115000,AUDI,4,A6,27,26990,Zamora,49,AUDI A6 3.0TDI 200kW quattro S tronic Avant 5p,AUTOMATIC,1,2016,profesional,Familiar,2967,5,272,https://www.coches.net/audi-a6-30tdi-200kw-quattro-s-tronic-avant-5p-diesel-2016-en-zamora-50489000-covo.aspx,2023-04-07T105243+0200,2023-04-09T173829+0200
WHITE,1,Diésel,54465965,33629,AUDI,4,A3,345,26900,Madrid,28,AUDI A3 S line edition 1.6 TDI S tronic Sportb 5p,AUTOMATIC,1,2019,profesional,Berlina,1598,5,116,https://www.coches.net/audi-a3-s-line-edition-16-tdi-s-tronic-sportb-5p-diesel-2017-en-madrid-54465965-covo.aspx,2023-04-07T105043+0200,2023-04-09T173843+0200
WHITE,1,Diésel,54373737,81977,AUDI,4,A3,345,21900,Cádiz,11,AUDI A3 Sportback Design 30 TDI 85kW 116CV 5p,MANUAL,2,2019,profesional,Berlina,1598,5,116,https://www.coches.net/audi-a3-sportback-design-30-tdi-85kw-116cv-5p-diesel-2019-en-cadiz-54373737-covo.aspx,2023-04-07T104743+0200,2023-04-09T173859+0200
WHITE,1,Diésel,54665244,66738,AUDI,4,Q5,904,24450,Madrid,28,AUDI Q5 2.0 TDI 150CV Advanced edition 5p,MANUAL,2,2015,profesional,4x4 SUV,1968,5,150,https://www.coches.net/audi-q5-20-tdi-150cv-advanced-edition-5p-diesel-2015-en-madrid-54665244-covo.aspx,2023-04-07T104143+0200,2023-04-09T173914+0200
BLACK,1,Diésel,53835070,76000,AUDI,4,A5,611,23900,Baleares,7,AUDI A5 Cabrio 2.0 TDI 177cv quattro S line edit 2p,MANUAL,2,2014,profesional,Cabrio,1968,2,177,https://www.coches.net/audi-a5-cabrio-20-tdi-177cv-quattro-s-line-edit-diesel-2014-en-baleares-53835070-covo.aspx,2023-04-07T103843+0200,2023-04-09T173924+0200
GRAY,1,Diésel,54067538,62000,AUDI,4,A4,7,27490,Asturias,33,AUDI A4 Avant 2.0 TDI clean 190CV multitr S line 5p,AUTOMATIC,1,2016,profesional,Familiar,1968,5,190,https://www.coches.net/audi-a4-avant-20-tdi-clean-190cv-multitr-s-line-diesel-2016-en-asturias-54067538-covo.aspx,2023-04-07T103643+0200,2023-04-09T173939+0200
WHITE,4,Híbrido,54276881,11625,AUDI,4,Q3,999,41400,Burgos,9,AUDI Q3 Advanced 35 TFSI 110kW 150CV S tronic 5p,AUTOMATIC,1,2022,profesional,4x4 SUV,1498,5,150,https://www.coches.net/audi-q3-advanced-35-tfsi-110kw-150cv-s-tronic-5p-electrico-hibrido-2022-en-burgos-54276881-covo.aspx,2023-04-09T165702+0200,2023-04-09T173951+0200
WHITE,1,Diésel,54365120,11000,AUDI,4,Q3,999,43500,Lleida,25,AUDI Q3 Black line 35 TDI 110kW 150CV S tronic 5p,AUTOMATIC,1,2021,profesional,4x4 SUV,1968,5,150,https://www.coches.net/audi-q3-black-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2021-en-lleida-54365120-covo.aspx,2023-04-08T104142+0200,2023-04-09T174000+0200
GRAY,2,Gasolina,54043997,88000,AUDI,4,Q3,999,32400,Baleares,7,AUDI Q3 35 TFSI 110kW 150CV S tronic 5p,AUTOMATIC,1,2019,profesional,4x4 SUV,1498,5,150,https://www.coches.net/audi-q3-35-tfsi-110kw-150cv-s-tronic-gasolina-2019-en-baleares-54043997-covo.aspx,2023-04-07T102743+0200,2023-04-09T174016+0200
RED,2,Gasolina,54555390,56162,AUDI,4,A1,966,17500,Guadalajara,19,AUDI A1 Adrenalin 1.0 TFSI 70kW 95CV Sportback,MANUAL,2,2018,profesional,Berlina,999,5,95,https://www.coches.net/audi-a1-adrenalin-10-tfsi-70kw-95cv-sportback-gasolina-2018-en-guadalajara-54555390-covo.aspx,2023-04-08T102642+0200,2023-04-09T174032+0200
BLACK,4,Híbrido,54325104,34999,AUDI,4,A4,7,35600,Madrid,28,AUDI A4 S line 30 TDI 100kW 136CV S tronic 4p,AUTOMATIC,1,2021,profesional,Berlina,1968,4,136,https://www.coches.net/audi-a4-s-line-30-tdi-100kw-136cv-s-tronic-4p-electrico-hibrido-2021-en-madrid-54325104-covo.aspx,2023-04-07T101943+0200,2023-04-09T174042+0200
GRAY,1,Diésel,54658916,156218,AUDI,4,A1,966,11790,Madrid,28,AUDI A1 Sportback 1.6 TDI 90cv Attraction 5p,MANUAL,2,2014,profesional,Berlina,1598,5,90,https://www.coches.net/audi-a1-sportback-16-tdi-90cv-attraction-5p-diesel-2014-en-madrid-54658916-covo.aspx,2023-04-07T101844+0200,2023-04-09T174057+0200
BLACK,1,Diésel,54349522,100000,AUDI,4,Q3,999,22500,Vizcaya,48,AUDI Q3 2.0 TDI 140cv quattro S line edition,MANUAL,2,2013,profesional,4x4 SUV,1968,5,140,https://www.coches.net/audi-q3-20-tdi-140cv-quattro-s-line-edition-diesel-2013-en-vizcaya-54349522-covo.aspx,2023-04-08T102642+0200,2023-04-09T174109+0200
BLACK,1,Diésel,54810685,60000,AUDI,4,A3,345,19790,Barcelona,8,AUDI A3 Cabrio 1.6 TDI clean d 110CV Attraction,MANUAL,2,2015,profesional,Cabrio,1598,2,110,https://www.coches.net/audi-a3-cabrio-16-tdi-clean-d-110cv-attraction-diesel-2015-en-barcelona-54810685-covo.aspx,2023-04-07T101643+0200,2023-04-09T174119+0200
GRAY,1,Diésel,54656541,23000,AUDI,4,A3,345,32400,Barcelona,8,AUDI A3 Sportback S line 35 TDI 110kW 150CV 5p,MANUAL,2,2019,profesional,Berlina,1968,5,150,https://www.coches.net/audi-a3-sportback-s-line-35-tdi-110kw-150cv-5p-diesel-2020-en-barcelona-54656541-covo.aspx,2023-04-07T101044+0200,2023-04-09T174131+0200
BLACK,1,Diésel,53425910,114000,AUDI,4,Q3,999,25990,Cádiz,11,AUDI Q3 2.0 TDI 110kW 150CV quattro S tronic,AUTOMATIC,1,2017,profesional,4x4 SUV,1968,5,150,https://www.coches.net/audi-q3-20-tdi-110kw-150cv-quattro-s-tronic-diesel-2017-en-cadiz-53425910-covo.aspx,2023-04-07T100943+0200,2023-04-09T174148+0200
WHITE,2,Gasolina,54568290,21000,AUDI,4,A3,345,31600,Guipúzcoa,20,AUDI A3 Sportback Advanced 30 TFSI 81kW 110CV,AUTOMATIC,1,2022,profesional,Berlina,999,5,110,https://www.coches.net/audi-a3-sportback-advanced-30-tfsi-81kw-110cv-gasolina-2022-en-guipuzcoa-54568290-covo.aspx,2023-04-07T100644+0200,2023-04-09T174201+0200
WHITE,1,Diésel,54204517,27787,AUDI,4,Q3 Sportback,1293,40900,Barcelona,8,AUDI Q3 Sportback Advanced 35 TDI 110kW 150CV S tronic 5p,AUTOMATIC,1,2022,profesional,4x4 SUV,1968,5,150,https://www.coches.net/audi-q3-sportback-advanced-35-tdi-110kw-150cv-s-tronic-5p-diesel-2022-en-barcelona-54204517-covo.aspx,2023-04-07T100643+0200,2023-04-09T174215+0200
BLACK,1,Diésel,54204524,66143,AUDI,4,Q2,1199,28000,Barcelona,8,AUDI Q2 Design 35 TDI 110kW 150CV S tronic 5p,AUTOMATIC,1,2020,profesional,4x4 SUV,1968,5,150,https://www.coches.net/audi-q2-design-35-tdi-110kw-150cv-s-tronic-5p-diesel-2020-en-barcelona-54204524-covo.aspx,2023-04-07T100643+0200,2023-04-09T174232+0200
WHITE,1,Diésel,54693120,136677,AUDI,4,A3,345,14900,Castellón,12,AUDI A3 Sportb 1.6 TDI 110 clean S tr Attracted,MANUAL,2,2014,profesional,Berlina,1598,5,110,https://www.coches.net/audi-a3-sportb-16-tdi-110-clean-s-tr-attracted-diesel-2014-en-castellon-54693120-covo.aspx,2023-04-07T100545+0200,2023-04-09T174244+0200
BLUE,2,Gasolina,54226298,82066,AUDI,4,A3,345,20500,Barcelona,8,AUDI A3 Sportback 1.4 TFSI 125cv Attracted 5p,MANUAL,2,2016,profesional,Berlina,1395,5,125,https://www.coches.net/audi-a3-sportback-14-tfsi-125cv-attracted-5p-gasolina-2016-en-barcelona-54226298-covo.aspx,2023-04-07T100443+0200,2023-04-09T174256+0200
WHITE,1,Diésel,54252869,89000,AUDI,4,Q2,1199,22500,Pontevedra,36,AUDI Q2 design edition 1.6 TDI 85kW 116CV,MANUAL,2,2018,profesional,4x4 SUV,1598,5,116,https://www.coches.net/audi-q2-design-edition-16-tdi-85kw-116cv-diesel-2018-en-pontevedra-54252869-covo.aspx,2023-04-07T100443+0200,2023-04-09T174310+0200
BLACK,1,Diésel,54728762,140364,AUDI,4,Q5,904,59999,Badajoz,6,AUDI Q5 SQ5 TDI quattro Tiptronic,AUTOMATIC,1,2019,profesional,4x4 SUV,2967,5,347,https://www.coches.net/audi-q5-sq5-tdi-quattro-tiptronic-diesel-2019-en-badajoz-54728762-covo.aspx,2023-04-07T100243+0200,2023-04-09T174318+0200
RED,2,Gasolina,54370570,45255,AUDI,4,A1,966,23490,A Coruña,15,AUDI A1 Sportback Adrenalin 25 TFSI 70kW 95CV 5p,MANUAL,2,2020,profesional,Berlina,999,5,95,https://www.coches.net/audi-a1-sportback-adrenalin-25-tfsi-70kw-95cv-5p-gasolina-2020-en-a_coruna-54370570-covo.aspx,2023-04-08T101142+0200,2023-04-09T174332+0200
WHITE,1,Diésel,52460271,60185,AUDI,4,A3,345,22900,Barcelona,8,AUDI A3 S line edition 1.6 TDI 85kW Sportback 5p,MANUAL,2,2018,profesional,Berlina,1598,5,116,https://www.coches.net/audi-a3-s-line-edition-16-tdi-85kw-sportback-5p-diesel-2018-en-barcelona-52460271-covo.aspx,2023-04-08T101142+0200,2023-04-09T174348+0200
BLACK,4,Híbrido,54602902,14362,AUDI,4,A4,7,35500,León,24,AUDI A4 Advanced 35 TFSI 110kW 150CV S tronic,AUTOMATIC,1,2022,profesional,Berlina,1984,4,150,https://www.coches.net/audi-a4-advanced-35-tfsi-110kw-150cv-s-tronic-otros-2022-en-leon-54602902-covo.aspx,2023-04-07T095243+0200,2023-04-09T174401+0200
BLACK,1,Diésel,54428302,113000,AUDI,4,Q5,904,31500,Sevilla,41,AUDI Q5 Design 2.0 TDI 140kW quattro S tronic,AUTOMATIC,1,2018,profesional,4x4 SUV,1968,5,190,https://www.coches.net/audi-q5-design-20-tdi-140kw-quattro-s-tronic-diesel-2018-en-sevilla-54428302-covo.aspx,2023-04-08T095642+0200,2023-04-09T174418+0200
RED,1,Diésel,53890571,104803,AUDI,4,Q2,1199,23990,Cádiz,11,AUDI Q2 Design 30 TDI 85kW 116CV S tronic,AUTOMATIC,1,2019,profesional,4x4 SUV,1598,5,116,https://www.coches.net/audi-q2-design-30-tdi-85kw-116cv-s-tronic-diesel-2019-en-cadiz-53890571-covo.aspx,2023-04-07T094443+0200,2023-04-09T174430+0200
BLACK,4,Híbrido,54644403,137000,AUDI,4,A7,974,79900,Alicante,3,AUDI A7 Sportback S7 TDI 257kW quattro tiptronic,AUTOMATIC,1,2020,profesional,Berlina,2967,5,350,https://www.coches.net/audi-a7-sportback-s7-tdi-257kw-quattro-tiptronic-5p-otros-2020-en-alicante-54644403-covo.aspx,2023-04-08T104856+0200,2023-04-09T174447+0200
GRAY,2,Gasolina,53427019,102000,AUDI,4,A3,345,34999,Madrid,28,AUDI A3 S3 2.0 TFSI quattro S tronic Sportback 5p,AUTOMATIC,1,2018,profesional,Berlina,1984,5,310,https://www.coches.net/audi-a3-s3-20-tfsi-quattro-s-tronic-sportback-gasolina-2018-en-madrid-53427019-covo.aspx,2023-04-08T095642+0200,2023-04-09T174456+0200
GRAY,2,Gasolina,54640879,65096,AUDI,4,A3,345,51990,A Coruña,15,AUDI A3 RS3 Sportback TFSI 294kW quattro S tron 5p,MANUAL,2,2019,profesional,Berlina,2480,5,400,https://www.coches.net/audi-a3-rs3-sportback-tfsi-294kw-quattro-s-tron-5p-gasolina-2020-en-a_coruna-54640879-covo.aspx,2023-04-08T000000+0200,2023-04-09T174504+0200
BLACK,1,Diésel,54000790,139000,AUDI,4,Q7,571,42990,Málaga,29,AUDI Q7 Design 3.0 TDI quattro tiptronic 5p,AUTOMATIC,1,2017,profesional,4x4 SUV,2967,5,272,https://www.coches.net/audi-q7-design-30-tdi-quattro-tiptronic-diesel-2017-en-malaga-54000790-covo.aspx,2023-04-08T094142+0200,2023-04-09T174513+0200
GREEN,1,Diésel,54813388,66800,AUDI,4,A4,7,18300,Madrid,28,AUDI A4 2.0 TDI 110kW 150CV ultra S tron Avant,AUTOMATIC,1,2017,profesional,Familiar,1968,5,150,https://www.coches.net/audi-a4-20-tdi-110kw-150cv-ultra-s-tron-avant-diesel-2017-en-madrid-54813388-covo.aspx,2023-04-08T000000+0200,2023-04-09T174528+0200
GRAY,2,Gasolina,52293154,49700,AUDI,4,Q2,1199,27500,Vizcaya,48,AUDI Q2 Design 35 TFSI 110kW 150CV S tronic 5p,AUTOMATIC,1,2019,profesional,4x4 SUV,1498,5,150,https://www.coches.net/audi-q2-design-35-tfsi-110kw-150cv-s-tronic-5p-gasolina-2019-en-vizcaya-52293154-covo.aspx,2023-04-07T093642+0200,2023-04-09T174537+0200
WHITE,1,Diésel,54813379,172000,AUDI,4,A5,611,17000,Málaga,29,AUDI A5 Coupe 2.0 TDI 177 quat Stron S line edit 2p,AUTOMATIC,1,2013,particular,Coupe,1968,2,177,https://www.coches.net/audi-a5-coupe-20-tdi-177-quat-stron-s-line-edit-2p-diesel-2013-en-malaga-54813379-covo.aspx,2023-04-07T093640+0200,2023-04-09T174553+0200
GRAY,1,Diésel,54204481,49920,AUDI,4,Q3,999,26900,Barcelona,8,AUDI Q3 Design ed 2.0 TDI 110kW 150CV S tronic 5p,AUTOMATIC,1,2017,profesional,4x4 SUV,1968,5,150,https://www.coches.net/audi-q3-design-ed-20-tdi-110kw-150cv-s-tronic-5p-diesel-2017-en-barcelona-54204481-covo.aspx,2023-04-07T093542+0200,2023-04-09T174609+0200
BLUE,4,Híbrido,54204510,32313,AUDI,4,A6,27,48000,Barcelona,8,AUDI A6 Avant S Line 40 TDI 150kW quatul S tron 5p,AUTOMATIC,1,2021,profesional,Familiar,1968,5,204,https://www.coches.net/audi-a6-avant-s-line-40-tdi-150kw-quatul-s-tron-5p-electrico-hibrido-2021-en-barcelona-54204510-covo.aspx,2023-04-07T093143+0200,2023-04-09T174625+0200
WHITE,2,Gasolina,54169449,42407,AUDI,4,A1,966,19500,Sevilla,41,AUDI A1 Advanced 30 TFSI 85kW 116CV Sportback 5p,MANUAL,2,2019,profesional,Berlina,999,5,116,https://www.coches.net/audi-a1-advanced-30-tfsi-85kw-116cv-sportback-5p-gasolina-2019-en-sevilla-54169449-covo.aspx,2023-04-07T092942+0200,2023-04-09T174642+0200
GRAY,1,Diésel,54577099,37589,AUDI,4,Q5,904,45990,A Coruña,15,AUDI Q5 S line 40 TDI 140kW quattro S tronic 5p,AUTOMATIC,1,2020,profesional,4x4 SUV,1968,5,190,https://www.coches.net/audi-q5-s-line-40-tdi-140kw-quattro-s-tronic-5p-diesel-2020-en-a_coruna-54577099-covo.aspx,2023-04-08T000000+0200,2023-04-09T174654+0200
GRAY,1,Diésel,54565851,118357,AUDI,4,A4,7,24450,Madrid,28,AUDI A4 S line ed 2.0 TDI 110kW 150CV S tronic 4p,AUTOMATIC,1,2018,profesional,Berlina,1968,4,150,https://www.coches.net/audi-a4-s-line-ed-20-tdi-110kw-150cv-s-tronic-4p-diesel-2018-en-madrid-54565851-covo.aspx,2023-04-07T092843+0200,2023-04-09T174707+0200
BLACK,1,Diésel,51014227,12000,AUDI,4,A8,105,87000,Álava,1,AUDI A8 50 TDI 210kW 286CV quattro tiptronic 4p,AUTOMATIC,1,2020,profesional,Berlina,2967,4,286,https://www.coches.net/audi-a8-50-tdi-210kw-286cv-quattro-tiptronic-diesel-2020-en-alava-51014227-covo.aspx,2023-04-07T092742+0200,2023-04-09T174722+0200
BLACK,1,Diésel,53612496,160000,AUDI,4,A5,611,24900,Valladolid,47,AUDI A5 2.0 TDI 110kW 150CV Sportback,MANUAL,2,2018,profesional,Berlina,1968,5,150,https://www.coches.net/audi-a5-20-tdi-110kw-150cv-sportback-diesel-2018-en-valladolid-53612496-covo.aspx,2023-04-07T092542+0200,2023-04-09T174736+0200
WHITE,2,Gasolina,54204465,59788,AUDI,4,Q3,999,31900,Barcelona,8,AUDI Q3 Advanced 35 TFSI 110kW 150CV S tronic 5p,AUTOMATIC,1,2019,profesional,4x4 SUV,1498,5,150,https://www.coches.net/audi-q3-advanced-35-tfsi-110kw-150cv-s-tronic-5p-gasolina-2019-en-barcelona-54204465-covo.aspx,2023-04-07T092443+0200,2023-04-09T174750+0200
WHITE,1,Diésel,54019543,28800,AUDI,4,A1,966,19900,Córdoba,14,AUDI A1 Active Kit 1.4 TDI 66kW 90CV Sportback 5p,MANUAL,2,2017,profesional,Berlina,1422,5,90,https://www.coches.net/audi-a1-active-kit-14-tdi-66kw-90cv-sportback-diesel-2017-en-cordoba-54019543-covo.aspx,2023-04-07T092442+0200,2023-04-09T174806+0200
WHITE,2,Gasolina,54554253,86351,AUDI,4,A1,966,18995,Alicante,3,AUDI A1 Sportback 30 TFSI 85kW 116CV 5p,MANUAL,2,2019,profesional,Berlina,999,5,116,https://www.coches.net/audi-a1-sportback-30-tfsi-85kw-116cv-5p-gasolina-2019-en-alicante-54554253-covo.aspx,2023-04-08T092645+0200,2023-04-09T174819+0200
BLACK,1,Diésel,54554191,91892,AUDI,4,A5,611,24299,Barcelona,8,AUDI A5 Sportback 2.0 TDI clean 140kW S line ed 5p,MANUAL,2,2016,profesional,Berlina,1968,5,190,https://www.coches.net/audi-a5-sportback-20-tdi-clean-140kw-s-line-ed-5p-diesel-2017-en-barcelona-54554191-covo.aspx,2023-04-08T092645+0200,2023-04-09T174832+0200
BLACK,1,Diésel,54437834,71854,AUDI,4,A3,345,22990,A Coruña,15,AUDI A3 design edition 1.6 TDI Sportback 5p,MANUAL,2,2017,profesional,Berlina,1598,5,116,https://www.coches.net/audi-a3-design-edition-16-tdi-sportback-5p-diesel-2017-en-a_coruna-54437834-covo.aspx,2023-04-09T092041+0200,2023-04-09T174841+0200
BLACK,1,Diésel,53310922,72000,AUDI,4,A6,27,47999,Valladolid,47,AUDI A6 Avant 50 TDI 210kW 286CV quattro tiptr 5p,AUTOMATIC,1,2019,profesional,Familiar,2967,5,286,https://www.coches.net/audi-a6-avant-50-tdi-210kw-286cv-quattro-tiptr-5p-diesel-2019-en-valladolid-53310922-covo.aspx,2023-04-07T092042+0200,2023-04-09T174857+0200
WHITE,4,Híbrido,54654505,23583,AUDI,4,Q5,904,48500,Asturias,33,AUDI Q5 S line 35 TDI 120kW S tronic 5p,AUTOMATIC,1,2022,profesional,4x4 SUV,1968,5,163,https://www.coches.net/audi-q5-s-line-35-tdi-120kw-s-tronic-5p-electrico-hibrido-2021-en-asturias-54654505-covo.aspx,2023-04-07T091943+0200,2023-04-09T174905+0200
WHITE,1,Diésel,54113748,85865,AUDI,4,A1,966,13900,Barcelona,8,AUDI A1 Sportback 1.6 TDI 90cv Attraction 5p,MANUAL,2,2014,profesional,Berlina,1598,5,90,https://www.coches.net/audi-a1-sportback-16-tdi-90cv-attraction-5p-diesel-2014-en-barcelona-54113748-covo.aspx,2023-04-09T091645+0200,2023-04-09T174921+0200
WHITE,1,Diésel,54553987,148000,AUDI,4,Q3,999,21990,Madrid,28,AUDI Q3 2.0 TDI 110kW 150CV S tronic,AUTOMATIC,1,2017,profesional,4x4 SUV,1968,5,150,https://www.coches.net/audi-q3-20-tdi-110kw-150cv-s-tronic-diesel-2017-en-madrid-54553987-covo.aspx,2023-04-08T092644+0200,2023-04-09T174932+0200
BLACK,1,Diésel,54257163,114000,AUDI,4,Q2,1199,19990,Sevilla,41,AUDI Q2 Advanced 1.6 TDI 85kW 116CV,MANUAL,2,2018,profesional,4x4 SUV,1598,5,116,https://www.coches.net/audi-q2-advanced-16-tdi-85kw-116cv-diesel-2018-en-sevilla-54257163-covo.aspx,2023-04-09T091242+0200,2023-04-09T174946+0200
WHITE,2,Gasolina,54204449,33359,AUDI,4,Q3,999,33600,Barcelona,8,AUDI Q3 Advanced 35 TFSI 110kW 150CV S tronic 5p,AUTOMATIC,1,2019,profesional,4x4 SUV,1498,5,150,https://www.coches.net/audi-q3-advanced-35-tfsi-110kw-150cv-s-tronic-5p-gasolina-2019-en-barcelona-54204449-covo.aspx,2023-04-07T090943+0200,2023-04-09T174955+0200
RED,2,Gasolina,54356162,61602,AUDI,4,Q2,1199,24490,Barcelona,8,AUDI Q2 Sport 30 TFSI 85kW 116CV 5p,MANUAL,2,2019,profesional,4x4 SUV,999,5,116,https://www.coches.net/audi-q2-sport-30-tfsi-85kw-116cv-5p-gasolina-2019-en-barcelona-54356162-covo.aspx,2023-04-07T090843+0200,2023-04-09T175006+0200
BLACK,2,Gasolina,54751471,62988,AUDI,4,TT,360,59900,Barcelona,8,AUDI TT TT Coupe RS TFSI Quattro S Tronic 3p,AUTOMATIC,1,2018,profesional,Coupe,2480,3,400,https://www.coches.net/audi-tt-tt-coupe-rs-tfsi-quattro-s-tronic-gasolina-2019-en-barcelona-54751471-covo.aspx,2023-04-07T090743+0200,2023-04-09T175021+0200
WHITE,2,Gasolina,54547453,58243,AUDI,4,A1,966,18400,A Coruña,15,AUDI A1 1.0 TFSI 95CV Design 3p,MANUAL,2,2018,profesional,Berlina,999,3,95,https://www.coches.net/audi-a1-10-tfsi-95cv-design-3p-gasolina-2016-en-a_coruna-54547453-covo.aspx,2023-04-07T090644+0200,2023-04-09T175036+0200
BLACK,1,Diésel,53047156,112311,AUDI,4,Q2,1199,20990,Cádiz,11,AUDI Q2 design edition 1.6 TDI 85kW 116CV,MANUAL,2,2018,profesional,4x4 SUV,1598,5,116,https://www.coches.net/audi-q2-design-edition-16-tdi-85kw-116cv-diesel-2018-en-cadiz-53047156-covo.aspx,2023-04-07T090642+0200,2023-04-09T175046+0200
BLUE,2,Gasolina,51528613,92500,AUDI,4,Q5,904,27900,Ciudad Real,13,AUDI Q5 2.0 TFSI 169kW quattro Advanced edition 5p,AUTOMATIC,1,2016,profesional,4x4 SUV,1984,5,230,https://www.coches.net/audi-q5-20-tfsi-169kw-quattro-advanced-edition-5p-gasolina-2016-en-ciudad_real-51528613-covo.aspx,2023-04-08T091141+0200,2023-04-09T175056+0200
BLACK,1,Diésel,54747315,59300,AUDI,4,A4,7,23900,Huesca,22,AUDI A4 2.0 TDI 110kW 150CV Avant,MANUAL,2,2017,profesional,Familiar,1968,5,150,https://www.coches.net/audi-a4-20-tdi-110kw-150cv-avant-diesel-2017-en-huesca-54747315-covo.aspx,2023-04-07T090343+0200,2023-04-09T175105+0200
GRAY,4,Híbrido,53974092,16500,AUDI,4,Q5 SPORTBACK,1342,51900,Guipúzcoa,20,AUDI Q5 SPORTBACK Advanced 40 TDI 150kW quattroultra,AUTOMATIC,1,2022,profesional,4x4 SUV,1968,5,204,https://www.coches.net/audi-q5-sportback-advanced-40-tdi-150kw-quattroultra-otros-2022-en-guipuzcoa-53974092-covo.aspx,2023-04-07T090342+0200,2023-04-09T175114+0200
GRAY,1,Diésel,54251580,40800,AUDI,4,Q2,1199,31400,Almería,4,AUDI Q2 design ed 2.0 TDI 110kW quattro S tronic 5p,AUTOMATIC,1,2018,profesional,4x4 SUV,1968,5,150,https://www.coches.net/audi-q2-design-ed-20-tdi-110kw-quattro-s-tronic-5p-diesel-2018-en-almeria-54251580-covo.aspx,2023-04-07T090242+0200,2023-04-09T175127+0200
WHITE,2,Gasolina,54625033,70000,AUDI,4,Q8,1255,145000,Alicante,3,AUDI Q8 RS Q8 TFSI 441kW 600CV quattro tipt 5p,AUTOMATIC,1,2019,profesional,4x4 SUV,3996,5,600,https://www.coches.net/audi-q8-rs-q8-tfsi-441kw-600cv-quattro-tipt-gasolina-2020-en-alicante-54625033-covo.aspx,2023-04-07T085642+0200,2023-04-09T175142+0200
BLUE,1,Diésel,54357570,99999,AUDI,4,A4,7,25999,Huelva,21,AUDI A4 Avant 2.0 TDI 150cv S line edition,AUTOMATIC,1,2019,profesional,Familiar,1968,5,150,https://www.coches.net/audi-a4-avant-20-tdi-150cv-s-line-edition-diesel-2019-en-huelva-54357570-covo.aspx,2023-04-08T085641+0200,2023-04-09T175154+0200
BLACK,1,Diésel,54813252,150000,AUDI,4,A6,27,26500,Ciudad Real,13,AUDI A6 Advanced ed 3.0 TDI 160kW S tronic Avant 5p,AUTOMATIC,1,2017,particular,Familiar,2967,5,218,https://www.coches.net/audi-a6-advanced-ed-30-tdi-160kw-s-tronic-avant-5p-diesel-2017-en-ciudad_real-54813252-covo.aspx,2023-04-07T090116+0200,2023-04-09T175203+0200
BLUE,5,Híbrido enchufable,54756199,42900,AUDI,4,Q3,999,46800,Alicante,3,AUDI Q3 45 TFSI e 180kW S tronic S Line 5p,AUTOMATIC,1,2021,profesional,4x4 SUV,1395,5,245,https://www.coches.net/audi-q3-45-tfsi-e-180kw-s-tronic-s-line-5p-electrico-hibrido-2021-en-alicante-54756199-covo.aspx,2023-04-07T083242+0200,2023-04-09T175216+0200
GRAY,4,Híbrido,54465235,24900,AUDI,4,Q5 SPORTBACK,1342,53700,Alicante,3,AUDI Q5 SPORTBACK S line 35 TDI 120kW S tronic 5p,AUTOMATIC,1,2022,profesional,4x4 SUV,1968,5,163,https://www.coches.net/audi-q5-sportback-s-line-35-tdi-120kw-s-tronic-5p-electrico-hibrido-2022-en-alicante-54465235-covo.aspx,2023-04-07T082942+0200,2023-04-09T175231+0200
WHITE,2,Gasolina,54741275,42873,AUDI,4,A1,966,19900,Valencia,46,AUDI A1 Advanced 30 TFSI 85kW 116CV Sportback 5p,MANUAL,2,2019,profesional,Berlina,999,5,116,https://www.coches.net/audi-a1-advanced-30-tfsi-85kw-116cv-sportback-5p-gasolina-2019-en-valencia-54741275-covo.aspx,2023-04-07T082942+0200,2023-04-09T175241+0200
BLACK,1,Diésel,54813227,52755,AUDI,4,Q5,904,36800,Alicante,3,AUDI Q5 Design 40 TDI 140kW quattro S tronic 5p,AUTOMATIC,1,2018,profesional,4x4 SUV,1968,5,190,https://www.coches.net/audi-q5-design-40-tdi-140kw-quattro-s-tronic-5p-diesel-2019-en-alicante-54813227-covo.aspx,2023-04-09T000000+0200,2023-04-09T175258+0200
