,fuelType,fuelTypeId,color,id,km,make,makeId,model,modelId,province,provinceId,price,title,transmissionType,transmissionTypeId,year,seller_type,seller_type_id,body_types,body_types_id,cubicCapacity,doors,hp,url,date
940,Diésel,1.0,COMMON.COLOR_BLUE,52173726.0,85000.0,BMW,7.0,X1,944.0,Asturias,33.0,21900.0,BMW X1 sDrive18d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2015.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2015-en-asturias-52173726-covo.aspx,2023-04-09 16:36:32
941,Diésel,1.0,COMMON.COLOR_WHITE,54675524.0,108924.0,BMW,7.0,Serie 1,539.0,Alicante,3.0,15990.0,BMW Serie 1 116d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,berlina,1.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2018-en-alicante-54675524-covo.aspx,2023-04-09 16:36:34
942,Diésel,1.0,COMMON.COLOR_BLACK,54607386.0,52459.0,BMW,7.0,X3,515.0,Madrid,28.0,35900.0,BMW X3 XDRIVE20D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-diesel-2018-en-madrid-54607386-covo.aspx,2023-04-09 16:36:36
943,Híbrido enchufable,5.0,COMMON.COLOR_BROWN,54625544.0,38502.0,BMW,7.0,Serie 5,71.0,Barcelona,8.0,44990.0,BMW Serie 5 530e iPerformance 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,berlina,1.0,1998.0,4.0,252.0,https://www.coches.net/bmw-serie-5-530e-iperformance-4p-electrico-hibrido-2019-en-barcelona-54625544-covo.aspx,2023-04-09 16:36:38
944,Gasolina,2.0,COMMON.COLOR_BLACK,54680704.0,49611.0,BMW,7.0,Serie 2,1092.0,Asturias,33.0,33890.0,BMW Serie 2 218i Gran Coupe 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1499.0,4.0,136.0,https://www.coches.net/bmw-serie-2-218i-gran-coupe-4p-gasolina-a%C3%B1o-en-asturias-54680704-covo.aspx,2023-04-09 16:36:41
945,Híbrido enchufable,5.0,COMMON.COLOR_WHITE,53960518.0,47671.0,BMW,7.0,i3,1056.0,Zaragoza,50.0,28500.0,BMW i3 94ah REX 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,berlina,1.0,647.0,5.0,170.0,https://www.coches.net/bmw-i3-94ah-rex-5p-electrico-hibrido-2018-en-zaragoza-53960518-covo.aspx,2023-04-09 16:36:42
946,Gasolina,2.0,COMMON.COLOR_RED,53960510.0,22500.0,BMW,7.0,Serie 4,1084.0,Zaragoza,50.0,53800.0,BMW Serie 4 Gran Coupe 420i 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2022.0,profesional,1.0,berlina,1.0,1998.0,5.0,184.0,https://www.coches.net/bmw-serie-4-gran-coupe-420i-5p-gasolina-2021-en-zaragoza-53960510-covo.aspx,2023-04-09 16:36:44
947,Diésel,1.0,COMMON.COLOR_GRAY,54575068.0,44000.0,BMW,7.0,Serie 1,539.0,Valencia,46.0,28900.0,BMW Serie 1 118d,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,berlina,1.0,1995.0,5.0,150.0,https://www.coches.net/bmw-serie-1-118d-diesel-2020-en-valencia-54575068-covo.aspx,2023-04-09 16:36:46
948,Gasolina,2.0,COMMON.COLOR_BLUE,54600839.0,42248.0,BMW,7.0,Serie 1,539.0,Madrid,28.0,22950.0,BMW Serie 1 118i 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,berlina,1.0,1499.0,5.0,136.0,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2018-en-madrid-54600839-covo.aspx,2023-04-09 16:36:49
949,Diésel,1.0,COMMON.COLOR_WHITE,54553083.0,127000.0,BMW,7.0,X1,944.0,Tarragona,43.0,17500.0,BMW X1 sDrive18d,COMMON.TRANSMISSION_MANUAL,2.0,2014.0,profesional,1.0,berlina,1.0,1995.0,5.0,143.0,https://www.coches.net/bmw-x1-sdrive18d-diesel-2014-en-tarragona-54553083-covo.aspx,2023-04-09 16:36:51
950,Gasolina,2.0,COMMON.COLOR_BLUE,54554268.0,61000.0,BMW,7.0,X1,944.0,Madrid,28.0,29990.0,BMW X1 sDrive18i 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1499.0,5.0,140.0,https://www.coches.net/bmw-x1-sdrive18i-gasolina-2018-en-madrid-54554268-covo.aspx,2023-04-09 16:36:53
951,Diésel,1.0,COMMON.COLOR_GRAY,54554261.0,89000.0,BMW,7.0,X1,944.0,Lleida,25.0,24500.0,BMW X1 xDrive18d,COMMON.TRANSMISSION_MANUAL,2.0,2017.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-xdrive18d-diesel-2017-en-lleida-54554261-covo.aspx,2023-04-09 16:36:54
952,Eléctrico,3.0,COMMON.COLOR_RED,54269500.0,19800.0,BMW,7.0,iX,1361.0,Zaragoza,50.0,106500.0,BMW iX xDrive50 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2022.0,profesional,1.0,4x4 suv,6.0,,5.0,523.0,https://www.coches.net/bmw-ix-xdrive50-5p-electrico-hibrido-2021-en-zaragoza-54269500-covo.aspx,2023-04-09 16:36:57
953,Gasolina,2.0,COMMON.COLOR_RED,54269465.0,26200.0,BMW,7.0,Serie 1,539.0,Zaragoza,50.0,29500.0,BMW Serie 1 118i 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,berlina,1.0,1499.0,5.0,136.0,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2019-en-zaragoza-54269465-covo.aspx,2023-04-09 16:36:59
954,Diésel,1.0,COMMON.COLOR_WHITE,52566821.0,25571.0,BMW,7.0,Serie 2,1092.0,Vizcaya,48.0,29900.0,BMW Serie 2 216dA DCT Gran Coupe 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1496.0,4.0,116.0,https://www.coches.net/bmw-serie-2-216da-dct-gran-coupe-4p-diesel-2021-en-vizcaya-52566821-covo.aspx,2023-04-09 16:37:01
955,Diésel,1.0,COMMON.COLOR_WHITE,54554068.0,128000.0,BMW,7.0,Serie 1,539.0,Madrid,28.0,15990.0,BMW Serie 1 118d,COMMON.TRANSMISSION_MANUAL,2.0,2014.0,profesional,1.0,berlina,1.0,1995.0,5.0,143.0,https://www.coches.net/bmw-serie-1-118d-diesel-2014-en-madrid-54554068-covo.aspx,2023-04-09 16:37:03
956,Diésel,1.0,COMMON.COLOR_GRAY,50932210.0,134200.0,BMW,7.0,X1,944.0,Madrid,28.0,19900.0,BMW X1 sDrive16d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1496.0,5.0,116.0,https://www.coches.net/bmw-x1-sdrive16d-5p-diesel-2018-en-madrid-50932210-covo.aspx,2023-04-09 16:37:05
957,Diésel,1.0,COMMON.COLOR_GRAY,54601310.0,98960.0,BMW,7.0,X3,515.0,Vizcaya,48.0,32900.0,BMW X3 XDRIVE20D,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-diesel-2018-en-vizcaya-54601310-covo.aspx,2023-04-09 16:37:07
958,Diésel,1.0,COMMON.COLOR_GRAY,54553913.0,74000.0,BMW,7.0,Serie 2 Active Tourer,1158.0,Madrid,28.0,18490.0,BMW Serie 2 Active Tourer 216d,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,monovolumen,5.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-2-active-tourer-216d-diesel-2018-en-madrid-54553913-covo.aspx,2023-04-09 16:37:09
959,Diésel,1.0,COMMON.COLOR_GRAY,54813325.0,91700.0,BMW,7.0,Serie 2,1092.0,Sevilla,41.0,27890.0,BMW Serie 2 220d 2p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,cabrio,3.0,1995.0,2.0,190.0,https://www.coches.net/bmw-serie-2-220d-2p-diesel-2017-en-sevilla-54813325-covo.aspx,2023-04-09 16:37:11
960,Gasolina,2.0,COMMON.COLOR_BLACK,54495706.0,10184.0,BMW,7.0,Serie 8,178.0,Sevilla,41.0,89900.0,BMW Serie 8 840i 2p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,coupe,2.0,2998.0,2.0,340.0,https://www.coches.net/bmw-serie-8-840i-2p-gasolina-2020-en-sevilla-54495706-covo.aspx,2023-04-09 16:37:13
961,Diésel,1.0,COMMON.COLOR_WHITE,54625546.0,71849.0,BMW,7.0,X2,1241.0,Barcelona,8.0,25990.0,BMW X2 sDrive18d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x2-sdrive18d-5p-diesel-2018-en-barcelona-54625546-covo.aspx,2023-04-09 16:37:15
962,Diésel,1.0,COMMON.COLOR_BLACK,54309706.0,70000.0,BMW,7.0,X1,944.0,Salamanca,37.0,24999.0,BMW X1 sDrive18dA Business 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18da-business-diesel-2017-en-salamanca-54309706-covo.aspx,2023-04-09 16:37:17
963,Gasolina,2.0,COMMON.COLOR_GRAY,53279830.0,83195.0,BMW,7.0,Serie 1,539.0,Álava,1.0,21870.0,BMW Serie 1 118i 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,berlina,1.0,1499.0,5.0,136.0,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2018-en-alava-53279830-covo.aspx,2023-04-09 16:37:20
964,Diésel,1.0,COMMON.COLOR_ORANGE,54665165.0,99700.0,BMW,7.0,Serie 2 Active Tourer,1158.0,Madrid,28.0,17900.0,BMW Serie 2 Active Tourer 216d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,profesional,1.0,monovolumen,5.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-2-active-tourer-216d-diesel-2018-en-madrid-54665165-covo.aspx,2023-04-09 16:37:22
965,Diésel,1.0,COMMON.COLOR_GRAY,54813799.0,116000.0,BMW,7.0,Serie 2 Gran Tourer,1159.0,Madrid,28.0,23900.0,BMW Serie 2 Gran Tourer,COMMON.TRANSMISSION_AUTOMATIC,1.0,2016.0,particular,2.0,,,,5.0,,https://www.coches.net/bmw-serie-2-gran-tourer-diesel-2016-en-madrid-54813799-covo.aspx,2023-04-09 16:37:24
966,Diésel,1.0,COMMON.COLOR_GRAY,54696028.0,15255.0,BMW,7.0,Serie 2,1092.0,Castellón,12.0,35990.0,BMW Serie 2 218dA Gran Coupe 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1995.0,4.0,150.0,https://www.coches.net/bmw-serie-2-218da-gran-coupe-4p-diesel-2020-en-castellon-54696028-covo.aspx,2023-04-09 16:37:27
967,Gasolina,2.0,COMMON.COLOR_WHITE,54696029.0,43480.0,BMW,7.0,Serie 1,539.0,Castellón,12.0,26190.0,BMW Serie 1 118i 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2020.0,profesional,1.0,berlina,1.0,1499.0,5.0,140.0,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2020-en-castellon-54696029-covo.aspx,2023-04-09 16:37:29
968,Híbrido,4.0,COMMON.COLOR_BLACK,54677867.0,13000.0,BMW,7.0,Serie 4,1084.0,Castellón,12.0,55900.0,BMW Serie 4 420d Cabrio 2p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2022.0,profesional,1.0,cabrio,3.0,1995.0,2.0,190.0,https://www.coches.net/bmw-serie-4-420d-cabrio-2p-electrico-hibrido-2023-en-castellon-54677867-covo.aspx,2023-04-09 16:37:31
969,Diésel,1.0,COMMON.COLOR_BLUE,54639023.0,112000.0,BMW,7.0,X4,1119.0,Madrid,28.0,49999.0,BMW X4 M40d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,2993.0,5.0,326.0,https://www.coches.net/bmw-x4-m40d-diesel-2019-en-madrid-54639023-covo.aspx,2023-04-09 16:37:33
970,Diésel,1.0,COMMON.COLOR_BLACK,54706100.0,123000.0,BMW,7.0,X6,880.0,Madrid,28.0,49999.0,BMW X6 M50d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2016.0,profesional,1.0,4x4 suv,6.0,2993.0,5.0,381.0,https://www.coches.net/bmw-x6-m50d-diesel-2016-en-madrid-54706100-covo.aspx,2023-04-09 16:37:35
971,Diésel,1.0,COMMON.COLOR_GRAY,54511294.0,96591.0,BMW,7.0,X3,515.0,Castellón,12.0,33900.0,BMW X3 XDRIVE20D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2018-en-castellon-54511294-covo.aspx,2023-04-09 16:37:38
972,Diésel,1.0,COMMON.COLOR_BLACK,54730010.0,125000.0,BMW,7.0,Serie 4,1084.0,Madrid,28.0,24500.0,BMW Serie 4 425d Auto. Gran Coupe 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,berlina,1.0,1995.0,5.0,224.0,https://www.coches.net/bmw-serie-4-425d-auto-gran-coupe-diesel-2017-en-madrid-54730010-covo.aspx,2023-04-09 16:37:40
973,Gasolina,2.0,COMMON.COLOR_GRAY,54813209.0,51661.0,BMW,7.0,Serie 1,539.0,Castellón,12.0,41790.0,BMW Serie 1 128ti 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1998.0,5.0,265.0,https://www.coches.net/bmw-serie-1-128ti-5p-gasolina-2020-en-castellon-54813209-covo.aspx,2023-04-09 16:37:42
974,Diésel,1.0,COMMON.COLOR_WHITE,54717873.0,97640.0,BMW,7.0,X1,944.0,Madrid,28.0,23000.0,BMW X1 sDrive18d Business 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,particular,2.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18d-business-5p-diesel-2017-en-madrid-54717873-covo.aspx,2023-04-09 16:37:44
975,Diésel,1.0,COMMON.COLOR_GRAY,54813331.0,14000.0,BMW,7.0,Serie 1,539.0,Murcia,30.0,39500.0,BMW Serie 1,COMMON.TRANSMISSION_AUTOMATIC,1.0,2022.0,particular,2.0,,,,5.0,,https://www.coches.net/bmw-serie-1-diesel-2022-en-murcia-54813331-covo.aspx,2023-04-09 16:37:47
976,Diésel,1.0,COMMON.COLOR_BLACK,54813084.0,19000.0,BMW,7.0,Serie 1,539.0,Alicante,3.0,26500.0,BMW Serie 1 118d Business 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2021.0,particular,2.0,berlina,1.0,1995.0,5.0,150.0,https://www.coches.net/bmw-serie-1-118d-business-5p-diesel-2021-en-alicante-54813084-covo.aspx,2023-04-09 16:37:49
977,Diésel,1.0,COMMON.COLOR_BLUE,54813126.0,128550.0,BMW,7.0,X3,515.0,Sevilla,41.0,6650.0,BMW X3,COMMON.TRANSMISSION_AUTOMATIC,1.0,2014.0,particular,2.0,,,,5.0,,https://www.coches.net/bmw-x3-diesel-2014-en-sevilla-54813126-covo.aspx,2023-04-09 16:37:52
978,Gasolina,2.0,COMMON.COLOR_GRAY,54740640.0,115500.0,BMW,7.0,Serie 4,1084.0,Málaga,29.0,30890.0,BMW Serie 4 428i 2p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2014.0,profesional,1.0,cabrio,3.0,1997.0,2.0,245.0,https://www.coches.net/bmw-serie-4-428i-gasolina-2014-en-malaga-54740640-covo.aspx,2023-04-09 16:37:54
979,Diésel,1.0,COMMON.COLOR_WHITE,52201951.0,165000.0,BMW,7.0,X5,438.0,Vizcaya,48.0,25900.0,BMW X5 xDRIVE40d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2012.0,profesional,1.0,4x4 suv,6.0,2993.0,5.0,306.0,https://www.coches.net/bmw-x5-xdrive40d-5p-diesel-2012-en-vizcaya-52201951-covo.aspx,2023-04-09 16:37:56
980,Diésel,1.0,COMMON.COLOR_BLUE,50334374.0,133500.0,BMW,7.0,Serie 3,70.0,Valladolid,47.0,16500.0,BMW Serie 3 318d 4p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,profesional,1.0,berlina,1.0,1995.0,4.0,150.0,https://www.coches.net/bmw-serie-3-318d-diesel-2016-en-valladolid-50334374-covo.aspx,2023-04-09 16:37:58
981,Diésel,1.0,COMMON.COLOR_BLACK,54812841.0,150000.0,BMW,7.0,Serie 6,514.0,Valencia,46.0,25990.0,BMW Serie 6 640d Gran Coupe,COMMON.TRANSMISSION_AUTOMATIC,1.0,2012.0,profesional,1.0,berlina,1.0,2993.0,4.0,313.0,https://www.coches.net/bmw-serie-6-640d-gran-coupe-4p-diesel-2012-en-valencia-54812841-covo.aspx,2023-04-09 16:37:59
982,Diésel,1.0,COMMON.COLOR_WHITE,52289444.0,179000.0,BMW,7.0,Serie 5,71.0,Valladolid,47.0,21995.0,BMW Serie 5 530d xDrive Gran Turismo,COMMON.TRANSMISSION_AUTOMATIC,1.0,2013.0,profesional,1.0,berlina,1.0,2993.0,5.0,258.0,https://www.coches.net/bmw-serie-5-530d-xdrive-gran-turismo-diesel-2013-en-valladolid-52289444-covo.aspx,2023-04-09 16:38:03
983,Diésel,1.0,COMMON.COLOR_GRAY,54804871.0,92114.0,BMW,7.0,X3,515.0,Burgos,9.0,42990.0,BMW X3 XDRIVE30D 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,4x4 suv,6.0,2993.0,5.0,265.0,https://www.coches.net/bmw-x3-xdrive30d-5p-diesel-2019-en-burgos-54804871-covo.aspx,2023-04-09 16:38:04
984,Diésel,1.0,COMMON.COLOR_WHITE,54804720.0,121623.0,BMW,7.0,Serie 5,71.0,Burgos,9.0,38790.0,BMW Serie 5 520dA xDrive Touring 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2019.0,profesional,1.0,familiar,4.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-5-520da-xdrive-touring-5p-diesel-2019-en-burgos-54804720-covo.aspx,2023-04-09 16:38:07
985,Diésel,1.0,COMMON.COLOR_BLUE,54804683.0,99953.0,BMW,7.0,Serie 5,71.0,Burgos,9.0,27990.0,BMW Serie 5 525dA xDrive 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,berlina,1.0,1995.0,4.0,218.0,https://www.coches.net/bmw-serie-5-525da-xdrive-4p-diesel-2017-en-burgos-54804683-covo.aspx,2023-04-09 16:38:09
986,Diésel,1.0,COMMON.COLOR_BLUE,54584386.0,118000.0,BMW,7.0,X4,1119.0,Las Palmas,35.0,28990.0,BMW X4 xDrive20d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,190.0,https://www.coches.net/bmw-x4-xdrive20d-5p-diesel-2017-en-las_palmas-54584386-covo.aspx,2023-04-09 16:38:11
987,Diésel,1.0,COMMON.COLOR_BLACK,54552968.0,18000.0,BMW,7.0,Serie 1,539.0,Madrid,28.0,26990.0,BMW Serie 1 116d,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1496.0,5.0,116.0,https://www.coches.net/bmw-serie-1-116d-diesel-2021-en-madrid-54552968-covo.aspx,2023-04-09 16:38:13
988,Diésel,1.0,COMMON.COLOR_BEIGE,54813049.0,128000.0,BMW,7.0,Serie 3,70.0,Sevilla,41.0,21700.0,BMW Serie 3,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,particular,2.0,,,,5.0,,https://www.coches.net/bmw-serie-3-diesel-2019-en-sevilla-54813049-covo.aspx,2023-04-09 16:38:15
989,Gasolina,2.0,COMMON.COLOR_ORANGE,54812657.0,52700.0,BMW,7.0,Serie 1,539.0,Barcelona,8.0,20900.0,BMW Serie 1 118i 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,particular,2.0,berlina,1.0,1499.0,5.0,136.0,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2019-en-barcelona-54812657-covo.aspx,2023-04-09 16:38:18
990,Diésel,1.0,COMMON.COLOR_BROWN,54552678.0,82000.0,BMW,7.0,X6,880.0,Barcelona,8.0,45800.0,BMW X6 xDrive40d,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,4x4 suv,6.0,2993.0,5.0,313.0,https://www.coches.net/bmw-x6-xdrive40d-diesel-2017-en-barcelona-54552678-covo.aspx,2023-04-09 16:38:19
991,Eléctrico,3.0,COMMON.COLOR_WHITE,54812621.0,55226.0,BMW,7.0,i3,1056.0,Tarragona,43.0,23990.0,BMW i3 94ah 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,berlina,1.0,,5.0,170.0,https://www.coches.net/bmw-i3-94ah-5p-electrico-hibrido-2017-en-tarragona-54812621-covo.aspx,2023-04-09 16:38:21
992,Diésel,1.0,COMMON.COLOR_GRAY,54812619.0,44907.0,BMW,7.0,X1,944.0,Tarragona,43.0,36975.0,BMW X1 sDrive18d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2020-en-tarragona-54812619-covo.aspx,2023-04-09 16:38:24
993,Híbrido,4.0,COMMON.COLOR_BLUE,54812615.0,11439.0,BMW,7.0,Serie 3,70.0,Tarragona,43.0,69990.0,BMW Serie 3 M340i xDrive Auto. 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2022.0,profesional,1.0,berlina,1.0,2998.0,4.0,374.0,https://www.coches.net/bmw-serie-3-m340i-xdrive-auto-4p-electrico-hibrido-2022-en-tarragona-54812615-covo.aspx,2023-04-09 16:38:27
994,Diésel,1.0,COMMON.COLOR_BLACK,54812605.0,30909.0,BMW,7.0,Serie 2,1092.0,Tarragona,43.0,34975.0,BMW Serie 2 218dA Gran Coupe 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,berlina,1.0,1995.0,4.0,150.0,https://www.coches.net/bmw-serie-2-218da-gran-coupe-4p-diesel-2020-en-tarragona-54812605-covo.aspx,2023-04-09 16:38:30
995,Diésel,1.0,COMMON.COLOR_WHITE,54812608.0,103478.0,BMW,7.0,Serie 4,1084.0,Tarragona,43.0,26990.0,BMW Serie 4 420d Automatica 2p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2016.0,profesional,1.0,cabrio,3.0,1995.0,2.0,190.0,https://www.coches.net/bmw-serie-4-420d-automatica-2p-diesel-2016-en-tarragona-54812608-covo.aspx,2023-04-09 16:38:33
996,Diésel,1.0,COMMON.COLOR_GRAY,54812612.0,38611.0,BMW,7.0,Serie 7,177.0,Tarragona,43.0,49990.0,BMW Serie 7 730DA 4p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2016.0,profesional,1.0,berlina,1.0,2993.0,4.0,265.0,https://www.coches.net/bmw-serie-7-730da-4p-diesel-2016-en-tarragona-54812612-covo.aspx,2023-04-09 16:38:35
997,Diésel,1.0,COMMON.COLOR_GRAY,54812604.0,12171.0,BMW,7.0,X1,944.0,Tarragona,43.0,37975.0,BMW X1 sDrive18d 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2021.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2021-en-tarragona-54812604-covo.aspx,2023-04-09 16:38:38
998,Diésel,1.0,COMMON.COLOR_BLACK,54228968.0,64825.0,BMW,7.0,X1,944.0,Asturias,33.0,26300.0,BMW X1 sDrive18d 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2018.0,profesional,1.0,4x4 suv,6.0,1995.0,5.0,150.0,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2018-en-asturias-54228968-covo.aspx,2023-04-09 16:38:40
999,Gasolina,2.0,COMMON.COLOR_WHITE,54797104.0,55000.0,BMW,7.0,Serie 2,1092.0,Barcelona,8.0,37500.0,BMW Serie 2 M240i 2p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,profesional,1.0,coupe,2.0,2998.0,2.0,340.0,https://www.coches.net/bmw-serie-2-m240i-gasolina-2017-en-barcelona-54797104-covo.aspx,2023-04-09 16:38:42
1000,Diésel,1.0,COMMON.COLOR_BLUE,54812532.0,146771.0,BMW,7.0,Serie 4,1084.0,Madrid,28.0,23500.0,BMW Serie 4 420d Gran Coupe 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2017.0,particular,2.0,berlina,1.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-4-420d-gran-coupe-5p-diesel-2017-en-madrid-54812532-covo.aspx,2023-04-09 16:38:44
1001,Gasolina,2.0,COMMON.COLOR_GRAY,54812986.0,61000.0,BMW,7.0,X2,1241.0,Madrid,28.0,27900.0,BMW X2,COMMON.TRANSMISSION_MANUAL,2.0,2019.0,particular,2.0,,,,5.0,,https://www.coches.net/bmw-x2-gasolina-2019-en-madrid-54812986-covo.aspx,2023-04-09 16:38:46
1002,Diésel,1.0,COMMON.COLOR_BLUE,54581335.0,123000.0,BMW,7.0,X4,1119.0,Sevilla,41.0,36999.0,BMW X4 xDrive30d,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,2993.0,5.0,265.0,https://www.coches.net/bmw-x4-xdrive30d-diesel-2018-en-sevilla-54581335-covo.aspx,2023-04-09 16:38:48
1003,Diésel,1.0,COMMON.COLOR_GRAY,54232647.0,109000.0,BMW,7.0,Serie 3,70.0,Málaga,29.0,19700.0,BMW Serie 3 320d Gran Turismo 5p.,COMMON.TRANSMISSION_MANUAL,2.0,2016.0,particular,2.0,berlina,1.0,1995.0,5.0,190.0,https://www.coches.net/bmw-serie-3-320d-gran-turismo-5p-diesel-2016-en-malaga-54232647-covo.aspx,2023-04-09 16:38:50
1004,Gasolina,2.0,COMMON.COLOR_BROWN,52335829.0,118381.0,BMW,7.0,X2,1241.0,León,24.0,27900.0,BMW X2 sDrive18i 5p.,COMMON.TRANSMISSION_AUTOMATIC,1.0,2018.0,profesional,1.0,4x4 suv,6.0,1499.0,5.0,140.0,https://www.coches.net/bmw-x2-sdrive18i-5p-gasolina-2018-en-leon-52335829-covo.aspx,2023-04-09 16:38:52
